"Model","NodeName","ModelHub","NodeTitle","NodeDescription","NodeLabels","Continuous","Nstates","StateName","StateTitle","StateDescription","StateValue","LowerBound","UpperBound","","","","","","","","","","","",""
"BrokenHeart","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"BrokenHeart","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"BrokenHeart","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"BrokenHeart","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"BrokenHeart","AppropriateSlider","","","","","NA","NA","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"BrokenHeart","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","14.594","","","","","","","","","","","",""
"BrokenHeart","Duration","","","","","NA","NA","Q2","","","","14.594","23.913","","","","","","","","","","","",""
"BrokenHeart","Duration","","","","","NA","NA","Q3","","","","23.913","40.181","","","","","","","","","","","",""
"BrokenHeart","Duration","","","","","NA","NA","Q4","","","","40.181","Inf","","","","","","","","","","","",""
"Chain","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Chain","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Chain","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Chain","BottomBlower","NA","Blower at the bottom of the Screen","","Observable,pnodes","TRUE","4","Zero","","","","0","7","","","","","","","","","","","",""
"Chain","BottomBlower","","","","","NA","NA","One","","","","7","18","","","","","","","","","","","",""
"Chain","BottomBlower","","","","","NA","NA","Two","","","","18","44","","","","","","","","","","","",""
"Chain","BottomBlower","","","","","NA","NA","MorethanTwo","","","","44","Inf","","","","","","","","","","","",""
"Chain","TopBlower","NA","Blower at the top of the Screen","","Observable,pnodes","TRUE","4","Zero","","","","0","53","","","","","","","","","","","",""
"Chain","TopBlower","","","","","NA","NA","One","","","","53","74","","","","","","","","","","","",""
"Chain","TopBlower","","","","","NA","NA","Two","","","","74","112","","","","","","","","","","","",""
"Chain","TopBlower","","","","","NA","NA","MorethanTwo","","","","112","Inf","","","","","","","","","","","",""
"Chain","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","23.486","","","","","","","","","","","",""
"Chain","Duration","","","","","NA","NA","Q2","","","","23.486","40.482","","","","","","","","","","","",""
"Chain","Duration","","","","","NA","NA","Q3","","","","40.482","63.308","","","","","","","","","","","",""
"Chain","Duration","","","","","NA","NA","Q4","","","","63.308","Inf","","","","","","","","","","","",""
"Collision","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Collision","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Collision","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Collision","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"Collision","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"Collision","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"Collision","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"Collision","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"Collision","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"Collision","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"Collision","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"Collision","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","13.81","","","","","","","","","","","",""
"Collision","Duration","","","","","NA","NA","Q2","","","","13.81","20.908","","","","","","","","","","","",""
"Collision","Duration","","","","","NA","NA","Q3","","","","20.908","36.334","","","","","","","","","","","",""
"Collision","Duration","","","","","NA","NA","Q4","","","","36.334","Inf","","","","","","","","","","","",""
"CookieMonster","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"CookieMonster","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"CookieMonster","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"CookieMonster","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"CookieMonster","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"CookieMonster","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"CookieMonster","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"CookieMonster","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"CookieMonster","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"CookieMonster","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"CookieMonster","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"CookieMonster","Bounciness","NA","Check Bounciness","","Observable,pnodes","FALSE","2","Yes","","","","NA","NA","","","","","","","","","","","",""
"CookieMonster","Bounciness","","","","","NA","NA","No","","","","NA","NA","","","","","","","","","","","",""
"CookieMonster","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","19.261","","","","","","","","","","","",""
"CookieMonster","Duration","","","","","NA","NA","Q2","","","","19.261","52.774","","","","","","","","","","","",""
"CookieMonster","Duration","","","","","NA","NA","Q3","","","","52.774","92.184","","","","","","","","","","","",""
"CookieMonster","Duration","","","","","NA","NA","Q4","","","","92.184","Inf","","","","","","","","","","","",""
"Dominos","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Dominos","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Dominos","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Dominos","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"Dominos","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"Dominos","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"Dominos","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"Dominos","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"Dominos","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"Dominos","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"Dominos","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"Dominos","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","20.857","","","","","","","","","","","",""
"Dominos","Duration","","","","","NA","NA","Q2","","","","20.857","43.216","","","","","","","","","","","",""
"Dominos","Duration","","","","","NA","NA","Q3","","","","43.216","73.903","","","","","","","","","","","",""
"Dominos","Duration","","","","","NA","NA","Q4","","","","73.903","Inf","","","","","","","","","","","",""
"Fireworks","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Fireworks","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Fireworks","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Fireworks","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"Fireworks","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"Fireworks","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"Fireworks","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"Fireworks","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"Fireworks","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"Fireworks","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"Fireworks","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"Fireworks","Bounciness","NA","Check Bounciness","","Observable,pnodes","FALSE","2","Yes","","","","NA","NA","","","","","","","","","","","",""
"Fireworks","Bounciness","","","","","NA","NA","No","","","","NA","NA","","","","","","","","","","","",""
"Fireworks","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","18.994","","","","","","","","","","","",""
"Fireworks","Duration","","","","","NA","NA","Q2","","","","18.994","43.953","","","","","","","","","","","",""
"Fireworks","Duration","","","","","NA","NA","Q3","","","","43.953","87.187","","","","","","","","","","","",""
"Fireworks","Duration","","","","","NA","NA","Q4","","","","87.187","Inf","","","","","","","","","","","",""
"Florida","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"Florida","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"Florida","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"Florida","SliderAdjust","NA","Number of slider adjustment","","Observable,pnodes","TRUE","4","Zero","","","","0","0.1","","","","","","","","","","","",""
"Florida","SliderAdjust","","","","","NA","NA","One","","","","0.1","1.1","","","","","","","","","","","",""
"Florida","SliderAdjust","","","","","NA","NA","Two","","","","1.1","2.1","","","","","","","","","","","",""
"Florida","SliderAdjust","","","","","NA","NA","MorethanTwo","","","","2.1","Inf","","","","","","","","","","","",""
"Florida","AppropriateSlider","NA","Slider","","Observable,pnodes","FALSE","4","almostAlways","almost always","#Irrelvant < 2","","NA","NA","","","","","","","","","","","",""
"Florida","AppropriateSlider","","","","","NA","NA","mostly","mostly","#Irrelvant < #Relevant","","NA","NA","","","","","","","","","","","",""
"Florida","AppropriateSlider","","","","","NA","NA","mostlyNot","mostlyNot","#relevant <= #Irrevalnt","","NA","NA","","","","","","","","","","","",""
"Florida","AppropriateSlider","","","","","","","almostNever","almost never","#relevant < 2","","","","","","","","","","","","","","",""
"Florida","Bounciness","NA","Check Bounciness","","Observable,pnodes","FALSE","2","Yes","","","","NA","NA","","","","","","","","","","","",""
"Florida","Bounciness","","","","","NA","NA","No","","","","NA","NA","","","","","","","","","","","",""
"Florida","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","36.177","","","","","","","","","","","",""
"Florida","Duration","","","","","NA","NA","Q2","","","","36.177","78.971","","","","","","","","","","","",""
"Florida","Duration","","","","","NA","NA","Q3","","","","78.971","147.918","","","","","","","","","","","",""
"Florida","Duration","","","","","NA","NA","Q4","","","","147.918","Inf","","","","","","","","","","","",""
"FlyingBrooms","TrophyLevel","NA","Level solving status","","Observable,pnodes","FALSE","3","Gold","","","2","NA","NA","","","","","","","","","","","",""
"FlyingBrooms","TrophyLevel","","","","","NA","NA","Silver","","","1","NA","NA","","","","","","","","","","","",""
"FlyingBrooms","TrophyLevel","","","","","NA","NA","None","","","0","NA","NA","","","","","","","","","","","",""
"FlyingBrooms","Bounciness","NA","Check Bounciness","","Observable,pnodes","FALSE","2","Yes","","","","NA","NA","","","","","","","","","","","",""
"FlyingBrooms","Bounciness","","","","","NA","NA","No","","","","NA","NA","","","","","","","","","","","",""
"FlyingBrooms","Duration","NA","Duration to solve level","","Observable,pnodes","TRUE","4","Q1","","","","0","11.124","","","","","","","","","","","",""
"FlyingBrooms","Duration","","","","","NA","NA","Q2","","","","11.124","18.421","","","","","","","","","","","",""
