"Model","Node","NStates","State","Link","LinkScale","Physics","ForceAndMotion","LinearMomentum","Energy","Torque","NFL","NSL","NTL","POfMom","ConOfMom","EnergyTransfer","EnergyDissipate","PropertiesofTorque","StaticEquilibrium","Rules","A.Physics","A.ForceAndMotion","A.LinearMomentum","A.Energy","A.Torque","A.NFL","A.NSL","A.NTL","A.POfMom","A.ConOfMom","A.EnergyTransfer","A.EnergyDissipate","A.PropertiesofTorque","A.StaticEquilibrium","A","B.Physics","B.ForceAndMotion","B.LinearMomentum","B.Energy","B.Torque","B.NFL","B.NSL","B.NTL","B.POfMom","B.ConOfMom","B.EnergyTransfer","B.EnergyDissipate","B.PropertiesofTorque","B.StaticEquilibrium","B","PriorWeight","",""
"BreaktheMaze","LeftBlower","4","Zero","partialCredit","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.32768","NA","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BreaktheMaze","LeftBlower","NA","One","","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.32768","NA","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BreaktheMaze","LeftBlower","NA","Two","","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.32768","NA","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenGuitar","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenGuitar","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenGuitar","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenGuitar","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenGuitar","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenGuitar","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenGuitar","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenGuitar","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenHeart","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenHeart","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenHeart","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenHeart","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenHeart","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenHeart","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenHeart","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"BrokenHeart","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Chain","TrophyLevel","2","Gold","partialCredit","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Chain","BottomBlower","4","Zero","partialCredit","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Chain","BottomBlower","NA","One","","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Chain","BottomBlower","NA","Two","","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Chain","TopBlower","4","Zero","partialCredit","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Chain","TopBlower","NA","One","","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Chain","TopBlower","NA","Two","","NA","0","0","0","0","0","1","1","0","0","0","0","0","0","0","","NA","NA","NA","NA","NA","0.512","0.768","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Collision","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","1","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","1.2","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Collision","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","1","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","1.2","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Collision","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","1","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","1.2","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Collision","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","0","1","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","1.2","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Collision","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","0","1","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","1.2","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Collision","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","0","1","0","1","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","1.2","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Collision","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","0","1","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","1.2","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Collision","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","0","1","0","1","0","0","0","0","","NA","NA","NA","NA","NA","NA","","1.2","NA","0.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"CookieMonster","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"CookieMonster","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"CookieMonster","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"CookieMonster","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"CookieMonster","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"CookieMonster","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"CookieMonster","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"CookieMonster","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"CookieMonster","Bounciness","2","Yes","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.64","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"Dominos","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Dominos","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Dominos","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Dominos","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Dominos","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Dominos","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Dominos","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Dominos","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","0","0","0","0","1","1","0","0","","NA","NA","NA","NA","NA","NA","","NA","NA","NA","0.8","1.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fireworks","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","0.6144","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fireworks","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.6144","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fireworks","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","0.6144","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fireworks","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.6144","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fireworks","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.6144","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fireworks","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","0.6144","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fireworks","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.6144","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fireworks","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.6144","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Fireworks","Bounciness","2","Yes","partialCredit","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","0.6144","NA","NA","NA","0.4096","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Florida","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","0.64","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Florida","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.64","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Florida","SliderAdjust","4","Zero","partialCredit","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","0.64","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Florida","SliderAdjust","NA","One","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.64","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Florida","SliderAdjust","NA","Two","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.64","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Florida","AppropriateSlider","4","almostAlways","partialCredit","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","0.64","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Florida","AppropriateSlider","NA","mostly","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.64","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Florida","AppropriateSlider","NA","mostlyNot","","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","NA","NA","NA","NA","NA","NA","","0.64","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"Florida","Bounciness","2","Yes","partialCredit","NA","0","0","0","0","0","0","0","1","0","0","0","1","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","","0.64","NA","NA","NA","0.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-1","","",""
"FlyingBrooms","TrophyLevel","3","Gold","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.32768","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"FlyingBrooms","TrophyLevel","NA","Silver","","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","NA","NA","NA","NA","NA","NA","0.32768","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
"FlyingBrooms","Bounciness","2","Yes","partialCredit","NA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","""Compensatory""","NA","NA","NA","NA","NA","NA","0.32768","0.49152","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-2","","",""
